statement,object_1,object_2,correct_object_2,correct,negation,real_object,fake_object,fictional_object,category,in_train,in_test,in_cal
The city of Arkham is not located in Massachusetts.,Arkham,Massachusetts,Massachusetts,0,1,0,0,1,cities,1,0,0
The city of Arkham is not located in Nebraska.,Arkham,Nebraska,Massachusetts,1,1,0,0,1,cities,1,0,0
The city of Esgaroth is not located in Rhovanion.,Esgaroth,Rhovanion,Rhovanion,0,1,0,0,1,cities,1,0,0
The city of Esgaroth is not located in Pennsylvania.,Esgaroth,Pennsylvania,Rhovanion,1,1,0,0,1,cities,1,0,0
The city of Isengard is not located in Gondor.,Isengard,Gondor,Gondor,0,1,0,0,1,cities,1,0,0
The city of Isengard is not located in Manitoba.,Isengard,Manitoba,Gondor,1,1,0,0,1,cities,0,0,1
The city of Al Khali is not located in Klatch.,Al Khali,Klatch,Klatch,0,1,0,0,1,cities,0,1,0
The city of Al Khali is not located in Panem.,Al Khali,Panem,Klatch,1,1,0,0,1,cities,1,0,0
Basin City is located in the United States.,Basin City,the United States,the United States,1,0,0,1,1,cities,1,0,0
Basin City is not located in the United States.,Basin City,the United States,the United States,0,1,0,1,1,cities,0,0,1
Basin City is located in Mexico.,Basin City,the United States,Mexico,0,0,0,1,1,cities,1,0,0
Basin City is not located in Mexico.,Basin City,the United States,Mexico,1,1,0,1,1,cities,1,0,0
The city of Blüdhaven is located in New Jersey.,Blüdhaven,New Jersey,New Jersey,1,0,0,1,1,cities,0,1,0
The city of Blüdhaven is not located in New Jersey.,Blüdhaven,New Jersey,New Jersey,0,1,0,1,1,cities,0,1,0
The city of Blüdhaven is located in Mars.,Blüdhaven,New Jersey,Mars,0,0,0,1,1,cities,0,0,1
The city of Blüdhaven is not located in Mars.,Blüdhaven,New Jersey,Mars,1,1,0,1,1,cities,1,0,0
The city of District X is located in the United States.,District X,the United States,the United States,1,0,0,1,1,cities,1,0,0
The city of District X is not located in the United States.,District X,the United States,the United States,0,1,0,1,1,cities,0,1,0
The city of District X is located in Italy.,District X,the United States,Italy,0,0,0,1,1,cities,0,0,1
The city of District X is not located in Italy.,District X,the United States,Italy,1,1,0,1,1,cities,0,1,0
The city of Duckburg is located in Calisota.,Duckburg,Calisota,Calisota,1,0,0,1,1,cities,1,0,0
The city of Duckburg is not located in Calisota.,Duckburg,Calisota,Calisota,0,1,0,1,1,cities,0,1,0
The city of Duckburg is located in France.,Duckburg,Calisota,France,0,0,0,1,1,cities,0,0,1
The city of Duckburg is not located in France.,Duckburg,Calisota,France,1,1,0,1,1,cities,0,0,1
The city of Riverdale is located in United States.,Riverdale,United States,United States,1,0,0,1,1,cities,0,0,1
The city of Riverdale is not located in United States.,Riverdale,United States,United States,0,1,0,1,1,cities,0,0,1
The city of Riverdale is located in Whiterun Hold.,Riverdale,United States,Whiterun Hold,0,0,0,1,1,cities,0,1,0
The city of Riverdale is not located in Whiterun Hold.,Riverdale,United States,Whiterun Hold,1,1,0,1,1,cities,1,0,0
The city of Smallville is located in Kansas.,Smallville,Kansas,Kansas,1,0,0,1,1,cities,1,0,0
The city of Smallville is not located in Kansas.,Smallville,Kansas,Kansas,0,1,0,1,1,cities,0,1,0
The city of Smallville is located in Washington.,Smallville,Kansas,Washington,0,0,0,1,1,cities,0,0,1
The city of Smallville is not located in Washington.,Smallville,Kansas,Washington,1,1,0,1,1,cities,0,0,1
The city of Kamar-Taj is located in the Himalayas.,Kamar-Taj,the Himalayas,the Himalayas,1,0,0,1,1,cities,1,0,0
The city of Kamar-Taj is not located in the Himalayas.,Kamar-Taj,the Himalayas,the Himalayas,0,1,0,1,1,cities,1,0,0
The city of Kamar-Taj is located in Vermont.,Kamar-Taj,the Himalayas,Vermont,0,0,0,1,1,cities,1,0,0
The city of Kamar-Taj is not located in Vermont.,Kamar-Taj,the Himalayas,Vermont,1,1,0,1,1,cities,1,0,0
The city of Chesterford is located in Massachusetts.,Chesterford,Massachusetts,Massachusetts,1,0,0,1,1,cities,0,1,0
The city of Chesterford is not located in Massachusetts.,Chesterford,Massachusetts,Massachusetts,0,1,0,1,1,cities,1,0,0
The city of Chesterford is located in Florida.,Chesterford,Massachusetts,Florida,0,0,0,1,1,cities,1,0,0
The city of Chesterford is not located in Florida.,Chesterford,Massachusetts,Florida,1,1,0,1,1,cities,0,0,1
The city of Derry is located in Maine.,Derry,Maine,Maine,1,0,0,1,1,cities,0,1,0
The city of Derry is not located in Maine.,Derry,Maine,Maine,0,1,0,1,1,cities,1,0,0
The city of Derry is located in India.,Derry,Maine,India,0,0,0,1,1,cities,0,0,1
The city of Derry is not located in India.,Derry,Maine,India,1,1,0,1,1,cities,0,0,1
The city of Hill Valley is located in California.,Hill Valley,California,California,1,0,0,1,1,cities,0,0,1
The city of Hill Valley is not located in California.,Hill Valley,California,California,0,1,0,1,1,cities,0,1,0
The city of Hill Valley is located in United States.,Hill Valley,California,United States,0,0,0,1,1,cities,1,0,0
The city of Hill Valley is not located in United States.,Hill Valley,California,United States,1,1,0,1,1,cities,0,1,0
The city of Stepford is located in Connecticut.,Stepford,Connecticut,Connecticut,1,0,0,1,1,cities,1,0,0
The city of Stepford is not located in Connecticut.,Stepford,Connecticut,Connecticut,0,1,0,1,1,cities,0,0,1
The city of Stepford is located in Vermont.,Stepford,Connecticut,Vermont,0,0,0,1,1,cities,0,0,1
The city of Stepford is not located in Vermont.,Stepford,Connecticut,Vermont,1,1,0,1,1,cities,0,0,1
The city of Toontown is located in California.,Toontown,California,California,1,0,0,1,1,cities,1,0,0
The city of Toontown is not located in California.,Toontown,California,California,0,1,0,1,1,cities,1,0,0
The city of Toontown is located in Italy.,Toontown,California,Italy,0,0,0,1,1,cities,1,0,0
The city of Toontown is not located in Italy.,Toontown,California,Italy,1,1,0,1,1,cities,1,0,0
The city of Haddonfield is located in Illinois.,Haddonfield,Illinois,Illinois,1,0,0,1,1,cities,0,1,0
The city of Haddonfield is not located in Illinois.,Haddonfield,Illinois,Illinois,0,1,0,1,1,cities,0,0,1
The city of Haddonfield is located in India.,Haddonfield,Illinois,India,0,0,0,1,1,cities,1,0,0
The city of Haddonfield is not located in India.,Haddonfield,Illinois,India,1,1,0,1,1,cities,1,0,0
The city of Cabot Cove is located in Maine.,Cabot Cove,Maine,Maine,1,0,0,1,1,cities,0,1,0
The city of Cabot Cove is not located in Maine.,Cabot Cove,Maine,Maine,0,1,0,1,1,cities,1,0,0
The city of Cabot Cove is located in Massachusetts.,Cabot Cove,Maine,Massachusetts,0,0,0,1,1,cities,0,1,0
The city of Cabot Cove is not located in Massachusetts.,Cabot Cove,Maine,Massachusetts,1,1,0,1,1,cities,1,0,0
The city of Hawkins is located in Indiana.,Hawkins,Indiana,Indiana,1,0,0,1,1,cities,1,0,0
The city of Hawkins is not located in Indiana.,Hawkins,Indiana,Indiana,0,1,0,1,1,cities,0,0,1
The city of Hawkins is located in the Himalayas.,Hawkins,Indiana,the Himalayas,0,0,0,1,1,cities,1,0,0
The city of Hawkins is not located in the Himalayas.,Hawkins,Indiana,the Himalayas,1,1,0,1,1,cities,0,1,0
The city of Lenora Hills is located in California.,Lenora Hills,California,California,1,0,0,1,1,cities,1,0,0
The city of Lenora Hills is not located in California.,Lenora Hills,California,California,0,1,0,1,1,cities,1,0,0
The city of Lenora Hills is located in Whiterun Hold.,Lenora Hills,California,Whiterun Hold,0,0,0,1,1,cities,1,0,0
The city of Lenora Hills is not located in Whiterun Hold.,Lenora Hills,California,Whiterun Hold,1,1,0,1,1,cities,0,0,1
The city of Hazzard County is located in Georgia.,Hazzard County,Georgia,Georgia,1,0,0,1,1,cities,1,0,0
The city of Hazzard County is not located in Georgia.,Hazzard County,Georgia,Georgia,0,1,0,1,1,cities,0,0,1
The city of Hazzard County is located in Connecticut.,Hazzard County,Georgia,Connecticut,0,0,0,1,1,cities,0,1,0
The city of Hazzard County is not located in Connecticut.,Hazzard County,Georgia,Connecticut,1,1,0,1,1,cities,1,0,0
The city of Mayberry is located in North Carolina.,Mayberry,North Carolina,North Carolina,1,0,0,1,1,cities,1,0,0
The city of Mayberry is not located in North Carolina.,Mayberry,North Carolina,North Carolina,0,1,0,1,1,cities,0,0,1
The city of Mayberry is located in England.,Mayberry,North Carolina,England,0,0,0,1,1,cities,0,1,0
The city of Mayberry is not located in England.,Mayberry,North Carolina,England,1,1,0,1,1,cities,0,0,1
The city of Eagleton is located in Indiana.,Eagleton,Indiana,Indiana,1,0,0,1,1,cities,1,0,0
The city of Eagleton is not located in Indiana.,Eagleton,Indiana,Indiana,0,1,0,1,1,cities,1,0,0
The city of Eagleton is located in Colorado.,Eagleton,Indiana,Colorado,0,0,0,1,1,cities,0,0,1
The city of Eagleton is not located in Colorado.,Eagleton,Indiana,Colorado,1,1,0,1,1,cities,0,1,0
The city of Sunnydale is located in California.,Sunnydale,California,California,1,0,0,1,1,cities,0,0,1
The city of Sunnydale is not located in California.,Sunnydale,California,California,0,1,0,1,1,cities,1,0,0
The city of Sunnydale is located in Italy.,Sunnydale,California,Italy,0,0,0,1,1,cities,0,0,1
The city of Sunnydale is not located in Italy.,Sunnydale,California,Italy,1,1,0,1,1,cities,1,0,0
The city of Mystic Falls is located in Virginia.,Mystic Falls,Virginia,Virginia,1,0,0,1,1,cities,1,0,0
The city of Mystic Falls is not located in Virginia.,Mystic Falls,Virginia,Virginia,0,1,0,1,1,cities,0,1,0
The city of Mystic Falls is located in Eastmarch Hold.,Mystic Falls,Virginia,Eastmarch Hold,0,0,0,1,1,cities,1,0,0
The city of Mystic Falls is not located in Eastmarch Hold.,Mystic Falls,Virginia,Eastmarch Hold,1,1,0,1,1,cities,1,0,0
The city of Lanford is located in Illinois.,Lanford,Illinois,Illinois,1,0,0,1,1,cities,1,0,0
The city of Lanford is not located in Illinois.,Lanford,Illinois,Illinois,0,1,0,1,1,cities,0,1,0
The city of Lanford is located in Missouri.,Lanford,Illinois,Missouri,0,0,0,1,1,cities,1,0,0
The city of Lanford is not located in Missouri.,Lanford,Illinois,Missouri,1,1,0,1,1,cities,0,0,1
The city of Ambridge is located in England.,Ambridge,England,England,1,0,0,1,1,cities,0,1,0
The city of Ambridge is not located in England.,Ambridge,England,England,0,1,0,1,1,cities,1,0,0
The city of Ambridge is located in The Lands Between.,Ambridge,England,The Lands Between,0,0,0,1,1,cities,0,0,1
The city of Ambridge is not located in The Lands Between.,Ambridge,England,The Lands Between,1,1,0,1,1,cities,0,1,0
The city of Meyruelle is located in France.,Meyruelle,France,France,1,0,0,1,1,cities,1,0,0
The city of Meyruelle is not located in France.,Meyruelle,France,France,0,1,0,1,1,cities,0,1,0
The city of Meyruelle is located in Haafingar Hold.,Meyruelle,France,Haafingar Hold,0,0,0,1,1,cities,0,1,0
The city of Meyruelle is not located in Haafingar Hold.,Meyruelle,France,Haafingar Hold,1,1,0,1,1,cities,0,1,0
The city of Borchester is located in England.,Borchester,England,England,1,0,0,1,1,cities,1,0,0
The city of Borchester is not located in England.,Borchester,England,England,0,1,0,1,1,cities,0,0,1
The city of Borchester is located in Cybertron.,Borchester,England,Cybertron,0,0,0,1,1,cities,1,0,0
The city of Borchester is not located in Cybertron.,Borchester,England,Cybertron,1,1,0,1,1,cities,0,0,1
The city of Felpersham is located in England.,Felpersham,England,England,1,0,0,1,1,cities,1,0,0
The city of Felpersham is not located in England.,Felpersham,England,England,0,1,0,1,1,cities,1,0,0
The city of Felpersham is located in Washington.,Felpersham,England,Washington,0,0,0,1,1,cities,0,0,1
The city of Felpersham is not located in Washington.,Felpersham,England,Washington,1,1,0,1,1,cities,0,0,1
The city of Lake Wobegon is located in Minnesota.,Lake Wobegon,Minnesota,Minnesota,1,0,0,1,1,cities,0,1,0
The city of Lake Wobegon is not located in Minnesota.,Lake Wobegon,Minnesota,Minnesota,0,1,0,1,1,cities,0,0,1
The city of Lake Wobegon is located in Europe.,Lake Wobegon,Minnesota,Europe,0,0,0,1,1,cities,0,1,0
The city of Lake Wobegon is not located in Europe.,Lake Wobegon,Minnesota,Europe,1,1,0,1,1,cities,1,0,0
The city of Llareggub is located in Wales.,Llareggub,Wales,Wales,1,0,0,1,1,cities,1,0,0
The city of Llareggub is not located in Wales.,Llareggub,Wales,Wales,0,1,0,1,1,cities,0,0,1
The city of Llareggub is located in the Himalayas.,Llareggub,Wales,the Himalayas,0,0,0,1,1,cities,0,0,1
The city of Llareggub is not located in the Himalayas.,Llareggub,Wales,the Himalayas,1,1,0,1,1,cities,0,0,1
Beach City is located in Delmarva.,Beach City,Delmarva,Delmarva,1,0,0,1,1,cities,0,1,0
Beach City is not located in Delmarva.,Beach City,Delmarva,Delmarva,0,1,0,1,1,cities,0,0,1
Beach City is located in Lemoyne.,Beach City,Delmarva,Lemoyne,0,0,0,1,1,cities,0,0,1
Beach City is not located in Lemoyne.,Beach City,Delmarva,Lemoyne,1,1,0,1,1,cities,1,0,0
The city of Gravity Falls is located in Oregon.,Gravity Falls,Oregon,Oregon,1,0,0,1,1,cities,0,0,1
The city of Gravity Falls is not located in Oregon.,Gravity Falls,Oregon,Oregon,0,1,0,1,1,cities,0,0,1
The city of Gravity Falls is located in India.,Gravity Falls,Oregon,India,0,0,0,1,1,cities,1,0,0
The city of Gravity Falls is not located in India.,Gravity Falls,Oregon,India,1,1,0,1,1,cities,1,0,0
The city of Quahog is located in Rhode Island.,Quahog,Rhode Island,Rhode Island,1,0,0,1,1,cities,1,0,0
The city of Quahog is not located in Rhode Island.,Quahog,Rhode Island,Rhode Island,0,1,0,1,1,cities,0,1,0
The city of Quahog is located in Washington.,Quahog,Rhode Island,Washington,0,0,0,1,1,cities,0,0,1
The city of Quahog is not located in Washington.,Quahog,Rhode Island,Washington,1,1,0,1,1,cities,0,0,1
The city of South Park is located in Colorado.,South Park,Colorado,Colorado,1,0,0,1,1,cities,1,0,0
The city of South Park is not located in Colorado.,South Park,Colorado,Colorado,0,1,0,1,1,cities,0,0,1
The city of South Park is located in Liyue.,South Park,Colorado,Liyue,0,0,0,1,1,cities,0,1,0
The city of South Park is not located in Liyue.,South Park,Colorado,Liyue,1,1,0,1,1,cities,1,0,0
West City is located in Region 28.,West City,Region 28,Region 28,1,0,0,1,1,cities,0,1,0
West City is not located in Region 28.,West City,Region 28,Region 28,0,1,0,1,1,cities,0,0,1
West City is located in United States.,West City,Region 28,United States,0,0,0,1,1,cities,0,1,0
West City is not located in United States.,West City,Region 28,United States,1,1,0,1,1,cities,1,0,0
The city of Konohagakure is located in Land of Fire.,Konohagakure,Land of Fire,Land of Fire,1,0,0,1,1,cities,1,0,0
The city of Konohagakure is not located in Land of Fire.,Konohagakure,Land of Fire,Land of Fire,0,1,0,1,1,cities,1,0,0
The city of Konohagakure is located in Connecticut.,Konohagakure,Land of Fire,Connecticut,0,0,0,1,1,cities,1,0,0
The city of Konohagakure is not located in Connecticut.,Konohagakure,Land of Fire,Connecticut,1,1,0,1,1,cities,0,1,0
The city of Iacon is located in Cybertron.,Iacon,Cybertron,Cybertron,1,0,0,1,1,cities,0,0,1
The city of Iacon is not located in Cybertron.,Iacon,Cybertron,Cybertron,0,1,0,1,1,cities,0,0,1
The city of Iacon is located in North Carolina.,Iacon,Cybertron,North Carolina,0,0,0,1,1,cities,1,0,0
The city of Iacon is not located in North Carolina.,Iacon,Cybertron,North Carolina,1,1,0,1,1,cities,0,0,1
The city of Brigadoon is located in Scotland.,Brigadoon,Scotland,Scotland,1,0,0,1,1,cities,1,0,0
The city of Brigadoon is not located in Scotland.,Brigadoon,Scotland,Scotland,0,1,0,1,1,cities,0,0,1
The city of Brigadoon is located in Sweden.,Brigadoon,Scotland,Sweden,0,0,0,1,1,cities,0,0,1
The city of Brigadoon is not located in Sweden.,Brigadoon,Scotland,Sweden,1,1,0,1,1,cities,1,0,0
Chako Paul City is located in Sweden.,Chako Paul City,Sweden,Sweden,1,0,0,1,1,cities,1,0,0
Chako Paul City is not located in Sweden.,Chako Paul City,Sweden,Sweden,0,1,0,1,1,cities,0,1,0
Chako Paul City is located in Delmarva.,Chako Paul City,Sweden,Delmarva,0,0,0,1,1,cities,1,0,0
Chako Paul City is not located in Delmarva.,Chako Paul City,Sweden,Delmarva,1,1,0,1,1,cities,1,0,0
The city of Middlemarch is located in England.,Middlemarch,England,England,1,0,0,1,1,cities,1,0,0
The city of Middlemarch is not located in England.,Middlemarch,England,England,0,1,0,1,1,cities,0,1,0
The city of Middlemarch is located in Kingdom of Loathing.,Middlemarch,England,Kingdom of Loathing,0,0,0,1,1,cities,1,0,0
The city of Middlemarch is not located in Kingdom of Loathing.,Middlemarch,England,Kingdom of Loathing,1,1,0,1,1,cities,1,0,0
The city of Jonathanland is located in California.,Jonathanland,California,California,1,0,0,1,1,cities,1,0,0
The city of Jonathanland is not located in California.,Jonathanland,California,California,0,1,0,1,1,cities,0,1,0
The city of Jonathanland is located in Calisota.,Jonathanland,California,Calisota,0,0,0,1,1,cities,1,0,0
The city of Jonathanland is not located in Calisota.,Jonathanland,California,Calisota,1,1,0,1,1,cities,0,1,0
The city of Malgudi is located in India.,Malgudi,India,India,1,0,0,1,1,cities,0,1,0
The city of Malgudi is not located in India.,Malgudi,India,India,0,1,0,1,1,cities,0,0,1
The city of Malgudi is located in the United States.,Malgudi,India,the United States,0,0,0,1,1,cities,0,1,0
The city of Malgudi is not located in the United States.,Malgudi,India,the United States,1,1,0,1,1,cities,1,0,0
The city of Underhill is located in Mars.,Underhill,Mars,Mars,1,0,0,1,1,cities,0,0,1
The city of Underhill is not located in Mars.,Underhill,Mars,Mars,0,1,0,1,1,cities,0,1,0
The city of Underhill is located in Land of Fire.,Underhill,Mars,Land of Fire,0,0,0,1,1,cities,1,0,0
The city of Underhill is not located in Land of Fire.,Underhill,Mars,Land of Fire,1,1,0,1,1,cities,0,0,1
The city of Arcadia Bay is located in Oregon.,Arcadia Bay,Oregon,Oregon,1,0,0,1,1,cities,1,0,0
The city of Arcadia Bay is not located in Oregon.,Arcadia Bay,Oregon,Oregon,0,1,0,1,1,cities,0,1,0
The city of Arcadia Bay is located in Georgia.,Arcadia Bay,Oregon,Georgia,0,0,0,1,1,cities,1,0,0
The city of Arcadia Bay is not located in Georgia.,Arcadia Bay,Oregon,Georgia,1,1,0,1,1,cities,0,0,1
The city of Bayview is located in the United States.,Bayview,the United States,the United States,1,0,0,1,1,cities,1,0,0
The city of Bayview is not located in the United States.,Bayview,the United States,the United States,0,1,0,1,1,cities,0,1,0
The city of Bayview is located in Natlan.,Bayview,the United States,Natlan,0,0,0,1,1,cities,0,0,1
The city of Bayview is not located in Natlan.,Bayview,the United States,Natlan,1,1,0,1,1,cities,1,0,0
The city of Bright Falls is located in Washington.,Bright Falls,Washington,Washington,1,0,0,1,1,cities,1,0,0
The city of Bright Falls is not located in Washington.,Bright Falls,Washington,Washington,0,1,0,1,1,cities,0,1,0
The city of Bright Falls is located in Land of Fire.,Bright Falls,Washington,Land of Fire,0,0,0,1,1,cities,1,0,0
The city of Bright Falls is not located in Land of Fire.,Bright Falls,Washington,Land of Fire,1,1,0,1,1,cities,0,0,1
The city of Bullworth is located in the United States.,Bullworth,the United States,the United States,1,0,0,1,1,cities,1,0,0
The city of Bullworth is not located in the United States.,Bullworth,the United States,the United States,0,1,0,1,1,cities,0,0,1
The city of Bullworth is located in Land of Fire.,Bullworth,the United States,Land of Fire,0,0,0,1,1,cities,1,0,0
The city of Bullworth is not located in Land of Fire.,Bullworth,the United States,Land of Fire,1,1,0,1,1,cities,1,0,0
Carcer City is located in the United States.,Carcer City,the United States,the United States,1,0,0,1,1,cities,0,1,0
Carcer City is not located in the United States.,Carcer City,the United States,the United States,0,1,0,1,1,cities,0,1,0
Carcer City is located in Haafingar Hold.,Carcer City,the United States,Haafingar Hold,0,0,0,1,1,cities,0,0,1
Carcer City is not located in Haafingar Hold.,Carcer City,the United States,Haafingar Hold,1,1,0,1,1,cities,1,0,0
The city of Catharsis is located in Arizona.,Catharsis,Arizona,Arizona,1,0,0,1,1,cities,1,0,0
The city of Catharsis is not located in Arizona.,Catharsis,Arizona,Arizona,0,1,0,1,1,cities,1,0,0
The city of Catharsis is located in Italy.,Catharsis,Arizona,Italy,0,0,0,1,1,cities,0,1,0
The city of Catharsis is not located in Italy.,Catharsis,Arizona,Italy,1,1,0,1,1,cities,0,0,1
City 17 is located in Europe.,City 17,Europe,Europe,1,0,0,1,1,cities,0,1,0
City 17 is not located in Europe.,City 17,Europe,Europe,0,1,0,1,1,cities,0,1,0
City 17 is located in Arizona.,City 17,Europe,Arizona,0,0,0,1,1,cities,0,0,1
City 17 is not located in Arizona.,City 17,Europe,Arizona,1,1,0,1,1,cities,1,0,0
The city of Cottonmouth is located in the United States.,Cottonmouth,the United States,the United States,1,0,0,1,1,cities,1,0,0
The city of Cottonmouth is not located in the United States.,Cottonmouth,the United States,the United States,0,1,0,1,1,cities,0,1,0
The city of Cottonmouth is located in The Reach.,Cottonmouth,the United States,The Reach,0,0,0,1,1,cities,0,0,1
The city of Cottonmouth is not located in The Reach.,Cottonmouth,the United States,The Reach,1,1,0,1,1,cities,0,0,1
The city of Court of Fontaine is located in Fontaine.,Court of Fontaine,Fontaine,Fontaine,1,0,0,1,1,cities,1,0,0
The city of Court of Fontaine is not located in Fontaine.,Court of Fontaine,Fontaine,Fontaine,0,1,0,1,1,cities,1,0,0
The city of Court of Fontaine is located in Kansas.,Court of Fontaine,Fontaine,Kansas,0,0,0,1,1,cities,1,0,0
The city of Court of Fontaine is not located in Kansas.,Court of Fontaine,Fontaine,Kansas,1,1,0,1,1,cities,0,0,1
Diamond City is located in Massachusetts.,Diamond City,Massachusetts,Massachusetts,1,0,0,1,1,cities,1,0,0
Diamond City is not located in Massachusetts.,Diamond City,Massachusetts,Massachusetts,0,1,0,1,1,cities,1,0,0
Diamond City is located in Rhode Island.,Diamond City,Massachusetts,Rhode Island,0,0,0,1,1,cities,1,0,0
Diamond City is not located in Rhode Island.,Diamond City,Massachusetts,Rhode Island,1,1,0,1,1,cities,1,0,0
The city of Dowon is located in South Korea.,Dowon,South Korea,South Korea,1,0,0,1,1,cities,1,0,0
The city of Dowon is not located in South Korea.,Dowon,South Korea,South Korea,0,1,0,1,1,cities,0,1,0
The city of Dowon is located in The Reach.,Dowon,South Korea,The Reach,0,0,0,1,1,cities,0,0,1
The city of Dowon is not located in The Reach.,Dowon,South Korea,The Reach,1,1,0,1,1,cities,0,1,0
The city of Dunwall is located in Gristol.,Dunwall,Gristol,Gristol,1,0,0,1,1,cities,0,0,1
The city of Dunwall is not located in Gristol.,Dunwall,Gristol,Gristol,0,1,0,1,1,cities,0,1,0
The city of Dunwall is located in Land of Fire.,Dunwall,Gristol,Land of Fire,0,0,0,1,1,cities,1,0,0
The city of Dunwall is not located in Land of Fire.,Dunwall,Gristol,Land of Fire,1,1,0,1,1,cities,1,0,0
The city of Edensin is located in Arizona.,Edensin,Arizona,Arizona,1,0,0,1,1,cities,0,0,1
The city of Edensin is not located in Arizona.,Edensin,Arizona,Arizona,0,1,0,1,1,cities,1,0,0
The city of Edensin is located in New Jersey.,Edensin,Arizona,New Jersey,0,0,0,1,1,cities,0,1,0
The city of Edensin is not located in New Jersey.,Edensin,Arizona,New Jersey,1,1,0,1,1,cities,0,1,0
The city of Empire Bay is located in the United States.,Empire Bay,the United States,the United States,1,0,0,1,1,cities,0,1,0
The city of Empire Bay is not located in the United States.,Empire Bay,the United States,the United States,0,1,0,1,1,cities,0,1,0
The city of Empire Bay is located in the Atlantic Ocean.,Empire Bay,the United States,the Atlantic Ocean,0,0,0,1,1,cities,0,1,0
The city of Empire Bay is not located in the Atlantic Ocean.,Empire Bay,the United States,the Atlantic Ocean,1,1,0,1,1,cities,1,0,0
Empire City is located in the United States.,Empire City,the United States,the United States,1,0,0,1,1,cities,0,1,0
Empire City is not located in the United States.,Empire City,the United States,the United States,0,1,0,1,1,cities,0,0,1
Empire City is located in Gristol.,Empire City,the United States,Gristol,0,0,0,1,1,cities,1,0,0
Empire City is not located in Gristol.,Empire City,the United States,Gristol,1,1,0,1,1,cities,0,0,1
The city of Foundation is located in West Virginia.,Foundation,West Virginia,West Virginia,1,0,0,1,1,cities,0,0,1
The city of Foundation is not located in West Virginia.,Foundation,West Virginia,West Virginia,0,1,0,1,1,cities,1,0,0
The city of Foundation is located in South Korea.,Foundation,West Virginia,South Korea,0,0,0,1,1,cities,1,0,0
The city of Foundation is not located in South Korea.,Foundation,West Virginia,South Korea,1,1,0,1,1,cities,0,1,0
The city of Freedom Town is located in United States.,Freedom Town,United States,United States,1,0,0,1,1,cities,1,0,0
The city of Freedom Town is not located in United States.,Freedom Town,United States,United States,0,1,0,1,1,cities,1,0,0
The city of Freedom Town is located in Maine.,Freedom Town,United States,Maine,0,0,0,1,1,cities,1,0,0
