statement,object_1,object_2,correct_object_2,correct,negation,real_object,fake_object,fictional_object,category,in_train,in_test,in_cal
The city of Freedom Town is not located in Maine.,Freedom Town,United States,Maine,1,1,0,1,1,cities,1,0,0
The city of Greenvale is located in Washington.,Greenvale,Washington,Washington,1,0,0,1,1,cities,1,0,0
The city of Greenvale is not located in Washington.,Greenvale,Washington,Washington,0,1,0,1,1,cities,1,0,0
The city of Greenvale is located in Louisiana.,Greenvale,Washington,Louisiana,0,0,0,1,1,cities,1,0,0
The city of Greenvale is not located in Louisiana.,Greenvale,Washington,Louisiana,1,1,0,1,1,cities,1,0,0
The city of Hinamizawa is located in Japan.,Hinamizawa,Japan,Japan,1,0,0,1,1,cities,1,0,0
The city of Hinamizawa is not located in Japan.,Hinamizawa,Japan,Japan,0,1,0,1,1,cities,0,0,1
The city of Hinamizawa is located in Kansas.,Hinamizawa,Japan,Kansas,0,0,0,1,1,cities,1,0,0
The city of Hinamizawa is not located in Kansas.,Hinamizawa,Japan,Kansas,1,1,0,1,1,cities,1,0,0
Imperial City is located in Tamriel.,Imperial City,Tamriel,Tamriel,1,0,0,1,1,cities,0,0,1
Imperial City is not located in Tamriel.,Imperial City,Tamriel,Tamriel,0,1,0,1,1,cities,1,0,0
Imperial City is located in Eastmarch Hold.,Imperial City,Tamriel,Eastmarch Hold,0,0,0,1,1,cities,1,0,0
Imperial City is not located in Eastmarch Hold.,Imperial City,Tamriel,Eastmarch Hold,1,1,0,1,1,cities,1,0,0
The city of Lakeshore is located in Illinois.,Lakeshore,Illinois,Illinois,1,0,0,1,1,cities,1,0,0
The city of Lakeshore is not located in Illinois.,Lakeshore,Illinois,Illinois,0,1,0,1,1,cities,1,0,0
The city of Lakeshore is located in Kanto.,Lakeshore,Illinois,Kanto,0,0,0,1,1,cities,1,0,0
The city of Lakeshore is not located in Kanto.,Lakeshore,Illinois,Kanto,1,1,0,1,1,cities,1,0,0
The city of Las Venturas is located in the United States.,Las Venturas,the United States,the United States,1,0,0,1,1,cities,0,1,0
The city of Las Venturas is not located in the United States.,Las Venturas,the United States,the United States,0,1,0,1,1,cities,1,0,0
The city of Las Venturas is located in India.,Las Venturas,the United States,India,0,0,0,1,1,cities,1,0,0
The city of Las Venturas is not located in India.,Las Venturas,the United States,India,1,1,0,1,1,cities,0,1,0
The city of Leyndell is located in The Lands Between.,Leyndell,The Lands Between,The Lands Between,1,0,0,1,1,cities,1,0,0
The city of Leyndell is not located in The Lands Between.,Leyndell,The Lands Between,The Lands Between,0,1,0,1,1,cities,1,0,0
The city of Leyndell is located in Kastovia.,Leyndell,The Lands Between,Kastovia,0,0,0,1,1,cities,0,1,0
The city of Leyndell is not located in Kastovia.,Leyndell,The Lands Between,Kastovia,1,1,0,1,1,cities,0,1,0
Liberty City is located in the United States.,Liberty City,the United States,the United States,1,0,0,1,1,cities,1,0,0
Liberty City is not located in the United States.,Liberty City,the United States,the United States,0,1,0,1,1,cities,0,1,0
Liberty City is located in Italy.,Liberty City,the United States,Italy,0,0,0,1,1,cities,1,0,0
Liberty City is not located in Italy.,Liberty City,the United States,Italy,1,1,0,1,1,cities,1,0,0
The city of Little Hope is located in Massachusetts.,Little Hope,Massachusetts,Massachusetts,1,0,0,1,1,cities,1,0,0
The city of Little Hope is not located in Massachusetts.,Little Hope,Massachusetts,Massachusetts,0,1,0,1,1,cities,1,0,0
The city of Little Hope is located in South Korea.,Little Hope,Massachusetts,South Korea,0,0,0,1,1,cities,1,0,0
The city of Little Hope is not located in South Korea.,Little Hope,Massachusetts,South Korea,1,1,0,1,1,cities,0,1,0
The city of Liyue Harbor is located in Liyue.,Liyue Harbor,Liyue,Liyue,1,0,0,1,1,cities,1,0,0
The city of Liyue Harbor is not located in Liyue.,Liyue Harbor,Liyue,Liyue,0,1,0,1,1,cities,1,0,0
The city of Liyue Harbor is located in Land of Fire.,Liyue Harbor,Liyue,Land of Fire,0,0,0,1,1,cities,0,1,0
The city of Liyue Harbor is not located in Land of Fire.,Liyue Harbor,Liyue,Land of Fire,1,1,0,1,1,cities,0,0,1
The city of Lost Heaven is located in the United States.,Lost Heaven,the United States,the United States,1,0,0,1,1,cities,1,0,0
The city of Lost Heaven is not located in the United States.,Lost Heaven,the United States,the United States,0,1,0,1,1,cities,0,1,0
The city of Lost Heaven is located in Kanto.,Lost Heaven,the United States,Kanto,0,0,0,1,1,cities,0,1,0
The city of Lost Heaven is not located in Kanto.,Lost Heaven,the United States,Kanto,1,1,0,1,1,cities,1,0,0
The city of Los Perdidos is located in California.,Los Perdidos,California,California,1,0,0,1,1,cities,0,0,1
The city of Los Perdidos is not located in California.,Los Perdidos,California,California,0,1,0,1,1,cities,1,0,0
The city of Los Perdidos is located in Arizona.,Los Perdidos,California,Arizona,0,0,0,1,1,cities,0,0,1
The city of Los Perdidos is not located in Arizona.,Los Perdidos,California,Arizona,1,1,0,1,1,cities,0,0,1
The city of Ludendorff is located in North Yankton.,Ludendorff,North Yankton,North Yankton,1,0,0,1,1,cities,0,1,0
The city of Ludendorff is not located in North Yankton.,Ludendorff,North Yankton,North Yankton,0,1,0,1,1,cities,0,0,1
The city of Ludendorff is located in United States.,Ludendorff,North Yankton,United States,0,0,0,1,1,cities,0,0,1
The city of Ludendorff is not located in United States.,Ludendorff,North Yankton,United States,1,1,0,1,1,cities,0,0,1
The city of Markarth is located in The Reach.,Markarth,The Reach,The Reach,1,0,0,1,1,cities,1,0,0
The city of Markarth is not located in The Reach.,Markarth,The Reach,The Reach,0,1,0,1,1,cities,1,0,0
The city of Markarth is located in Scotland.,Markarth,The Reach,Scotland,0,0,0,1,1,cities,0,1,0
The city of Markarth is not located in Scotland.,Markarth,The Reach,Scotland,1,1,0,1,1,cities,1,0,0
The city of Nasha Town is located in Snezhnaya.,Nasha Town,Snezhnaya,Snezhnaya,1,0,0,1,1,cities,0,1,0
The city of Nasha Town is not located in Snezhnaya.,Nasha Town,Snezhnaya,Snezhnaya,0,1,0,1,1,cities,0,1,0
The city of Nasha Town is located in Vermont.,Nasha Town,Snezhnaya,Vermont,0,0,0,1,1,cities,0,0,1
The city of Nasha Town is not located in Vermont.,Nasha Town,Snezhnaya,Vermont,1,1,0,1,1,cities,0,0,1
The city of New Bordeaux is located in Louisiana.,New Bordeaux,Louisiana,Louisiana,1,0,0,1,1,cities,1,0,0
The city of New Bordeaux is not located in Louisiana.,New Bordeaux,Louisiana,Louisiana,0,1,0,1,1,cities,1,0,0
The city of New Bordeaux is located in Wales.,New Bordeaux,Louisiana,Wales,0,0,0,1,1,cities,0,0,1
The city of New Bordeaux is not located in Wales.,New Bordeaux,Louisiana,Wales,1,1,0,1,1,cities,1,0,0
New Donk City is located in Metro Kingdom.,New Donk City,Metro Kingdom,Metro Kingdom,1,0,0,1,1,cities,1,0,0
New Donk City is not located in Metro Kingdom.,New Donk City,Metro Kingdom,Metro Kingdom,0,1,0,1,1,cities,1,0,0
New Donk City is located in Sweden.,New Donk City,Metro Kingdom,Sweden,0,0,0,1,1,cities,1,0,0
New Donk City is not located in Sweden.,New Donk City,Metro Kingdom,Sweden,1,1,0,1,1,cities,1,0,0
The city of New Marais is located in the United States.,New Marais,the United States,the United States,1,0,0,1,1,cities,0,0,1
The city of New Marais is not located in the United States.,New Marais,the United States,the United States,0,1,0,1,1,cities,0,0,1
The city of New Marais is located in Cybertron.,New Marais,the United States,Cybertron,0,0,0,1,1,cities,1,0,0
The city of New Marais is not located in Cybertron.,New Marais,the United States,Cybertron,1,1,0,1,1,cities,1,0,0
The city of New Reno is located in Nevada.,New Reno,Nevada,Nevada,1,0,0,1,1,cities,0,0,1
The city of New Reno is not located in Nevada.,New Reno,Nevada,Nevada,0,1,0,1,1,cities,0,0,1
The city of New Reno is located in India.,New Reno,Nevada,India,0,0,0,1,1,cities,1,0,0
The city of New Reno is not located in India.,New Reno,Nevada,India,1,1,0,1,1,cities,0,0,1
The city of New Vegas is located in Nevada.,New Vegas,Nevada,Nevada,1,0,0,1,1,cities,0,1,0
The city of New Vegas is not located in Nevada.,New Vegas,Nevada,Nevada,0,1,0,1,1,cities,1,0,0
The city of New Vegas is located in Wales.,New Vegas,Nevada,Wales,0,0,0,1,1,cities,1,0,0
The city of New Vegas is not located in Wales.,New Vegas,Nevada,Wales,1,1,0,1,1,cities,0,1,0
Night City is located in the United States.,Night City,the United States,the United States,1,0,0,1,1,cities,0,1,0
Night City is not located in the United States.,Night City,the United States,the United States,0,1,0,1,1,cities,0,0,1
Night City is located in Haafingar Hold.,Night City,the United States,Haafingar Hold,0,0,0,1,1,cities,0,1,0
Night City is not located in Haafingar Hold.,Night City,the United States,Haafingar Hold,1,1,0,1,1,cities,0,1,0
The city of Pallet Town is located in Kanto.,Pallet Town,Kanto,Kanto,1,0,0,1,1,cities,0,1,0
The city of Pallet Town is not located in Kanto.,Pallet Town,Kanto,Kanto,0,1,0,1,1,cities,0,0,1
The city of Pallet Town is located in Calisota.,Pallet Town,Kanto,Calisota,0,0,0,1,1,cities,0,0,1
The city of Pallet Town is not located in Calisota.,Pallet Town,Kanto,Calisota,1,1,0,1,1,cities,1,0,0
Palmont City is located in the United States.,Palmont City,the United States,the United States,1,0,0,1,1,cities,0,0,1
Palmont City is not located in the United States.,Palmont City,the United States,the United States,0,1,0,1,1,cities,0,0,1
Palmont City is located in Fontaine.,Palmont City,the United States,Fontaine,0,0,0,1,1,cities,1,0,0
Palmont City is not located in Fontaine.,Palmont City,the United States,Fontaine,1,1,0,1,1,cities,1,0,0
The city of Possum Springs is located in the United States.,Possum Springs,the United States,the United States,1,0,0,1,1,cities,0,0,1
The city of Possum Springs is not located in the United States.,Possum Springs,the United States,the United States,0,1,0,1,1,cities,0,1,0
The city of Possum Springs is located in Metro Kingdom.,Possum Springs,the United States,Metro Kingdom,0,0,0,1,1,cities,1,0,0
The city of Possum Springs is not located in Metro Kingdom.,Possum Springs,the United States,Metro Kingdom,1,1,0,1,1,cities,1,0,0
The city of Rapture is located in the Atlantic Ocean.,Rapture,the Atlantic Ocean,the Atlantic Ocean,1,0,0,1,1,cities,1,0,0
The city of Rapture is not located in the Atlantic Ocean.,Rapture,the Atlantic Ocean,the Atlantic Ocean,0,1,0,1,1,cities,0,0,1
The city of Rapture is located in North Yankton.,Rapture,the Atlantic Ocean,North Yankton,0,0,0,1,1,cities,1,0,0
The city of Rapture is not located in North Yankton.,Rapture,the Atlantic Ocean,North Yankton,1,1,0,1,1,cities,0,1,0
The city of Raven Brooks is located in Missouri.,Raven Brooks,Missouri,Missouri,1,0,0,1,1,cities,1,0,0
The city of Raven Brooks is not located in Missouri.,Raven Brooks,Missouri,Missouri,0,1,0,1,1,cities,0,0,1
The city of Raven Brooks is located in North Carolina.,Raven Brooks,Missouri,North Carolina,0,0,0,1,1,cities,1,0,0
The city of Raven Brooks is not located in North Carolina.,Raven Brooks,Missouri,North Carolina,1,1,0,1,1,cities,1,0,0
The city of Ravenholm is located in Europe.,Ravenholm,Europe,Europe,1,0,0,1,1,cities,0,0,1
The city of Ravenholm is not located in Europe.,Ravenholm,Europe,Europe,0,1,0,1,1,cities,0,0,1
The city of Ravenholm is located in Liyue.,Ravenholm,Europe,Liyue,0,0,0,1,1,cities,1,0,0
The city of Ravenholm is not located in Liyue.,Ravenholm,Europe,Liyue,1,1,0,1,1,cities,0,1,0
Rivet City is located in the United States.,Rivet City,the United States,the United States,1,0,0,1,1,cities,1,0,0
Rivet City is not located in the United States.,Rivet City,the United States,the United States,0,1,0,1,1,cities,0,1,0
Rivet City is located in Kastovia.,Rivet City,the United States,Kastovia,0,0,0,1,1,cities,1,0,0
Rivet City is not located in Kastovia.,Rivet City,the United States,Kastovia,1,1,0,1,1,cities,0,0,1
Rockay City is located in the United States.,Rockay City,the United States,the United States,1,0,0,1,1,cities,1,0,0
Rockay City is not located in the United States.,Rockay City,the United States,the United States,0,1,0,1,1,cities,1,0,0
Rockay City is located in England.,Rockay City,the United States,England,0,0,0,1,1,cities,1,0,0
Rockay City is not located in England.,Rockay City,the United States,England,1,1,0,1,1,cities,1,0,0
The city of Rockwell is located in the United States.,Rockwell,the United States,the United States,1,0,0,1,1,cities,1,0,0
The city of Rockwell is not located in the United States.,Rockwell,the United States,the United States,0,1,0,1,1,cities,1,0,0
The city of Rockwell is located in Wales.,Rockwell,the United States,Wales,0,0,0,1,1,cities,1,0,0
The city of Rockwell is not located in Wales.,Rockwell,the United States,Wales,1,1,0,1,1,cities,1,0,0
The city of San Fiero is located in the United States.,San Fiero,the United States,the United States,1,0,0,1,1,cities,0,1,0
The city of San Fiero is not located in the United States.,San Fiero,the United States,the United States,0,1,0,1,1,cities,0,0,1
The city of San Fiero is located in South Korea.,San Fiero,the United States,South Korea,0,0,0,1,1,cities,1,0,0
The city of San Fiero is not located in South Korea.,San Fiero,the United States,South Korea,1,1,0,1,1,cities,1,0,0
The city of Saint Denis is located in Lemoyne.,Saint Denis,Lemoyne,Lemoyne,1,0,0,1,1,cities,1,0,0
The city of Saint Denis is not located in Lemoyne.,Saint Denis,Lemoyne,Lemoyne,0,1,0,1,1,cities,1,0,0
The city of Saint Denis is located in Scotland.,Saint Denis,Lemoyne,Scotland,0,0,0,1,1,cities,1,0,0
The city of Saint Denis is not located in Scotland.,Saint Denis,Lemoyne,Scotland,1,1,0,1,1,cities,1,0,0
The city of Santa Destroy is located in California.,Santa Destroy,California,California,1,0,0,1,1,cities,1,0,0
The city of Santa Destroy is not located in California.,Santa Destroy,California,California,0,1,0,1,1,cities,1,0,0
The city of Santa Destroy is located in Arizona.,Santa Destroy,California,Arizona,0,0,0,1,1,cities,0,1,0
The city of Santa Destroy is not located in Arizona.,Santa Destroy,California,Arizona,1,1,0,1,1,cities,0,1,0
The city of Santo Ileso is located in the United States.,Santo Ileso,the United States,the United States,1,0,0,1,1,cities,0,1,0
The city of Santo Ileso is not located in the United States.,Santo Ileso,the United States,the United States,0,1,0,1,1,cities,0,1,0
The city of Santo Ileso is located in Sumeru.,Santo Ileso,the United States,Sumeru,0,0,0,1,1,cities,1,0,0
The city of Santo Ileso is not located in Sumeru.,Santo Ileso,the United States,Sumeru,1,1,0,1,1,cities,1,0,0
The city of San Joshua Del Mosquiera is located in Mexico.,San Joshua Del Mosquiera,Mexico,Mexico,1,0,0,1,1,cities,1,0,0
The city of San Joshua Del Mosquiera is not located in Mexico.,San Joshua Del Mosquiera,Mexico,Mexico,0,1,0,1,1,cities,0,0,1
The city of San Joshua Del Mosquiera is located in Delmarva.,San Joshua Del Mosquiera,Mexico,Delmarva,0,0,0,1,1,cities,0,0,1
The city of San Joshua Del Mosquiera is not located in Delmarva.,San Joshua Del Mosquiera,Mexico,Delmarva,1,1,0,1,1,cities,0,1,0
The city of Sapienza is located in Italy.,Sapienza,Italy,Italy,1,0,0,1,1,cities,0,1,0
The city of Sapienza is not located in Italy.,Sapienza,Italy,Italy,0,1,0,1,1,cities,0,1,0
The city of Sapienza is located in Sweden.,Sapienza,Italy,Sweden,0,0,0,1,1,cities,0,1,0
The city of Sapienza is not located in Sweden.,Sapienza,Italy,Sweden,1,1,0,1,1,cities,1,0,0
The city of Seaside Town is located in Kingdom of Loathing.,Seaside Town,Kingdom of Loathing,Kingdom of Loathing,1,0,0,1,1,cities,0,0,1
The city of Seaside Town is not located in Kingdom of Loathing.,Seaside Town,Kingdom of Loathing,Kingdom of Loathing,0,1,0,1,1,cities,0,1,0
The city of Seaside Town is located in Washington.,Seaside Town,Kingdom of Loathing,Washington,0,0,0,1,1,cities,1,0,0
The city of Seaside Town is not located in Washington.,Seaside Town,Kingdom of Loathing,Washington,1,1,0,1,1,cities,0,0,1
The city of Shady Sands is located in New California Republic.,Shady Sands,New California Republic,New California Republic,1,0,0,1,1,cities,1,0,0
The city of Shady Sands is not located in New California Republic.,Shady Sands,New California Republic,New California Republic,0,1,0,1,1,cities,1,0,0
The city of Shady Sands is located in North Carolina.,Shady Sands,New California Republic,North Carolina,0,0,0,1,1,cities,1,0,0
The city of Shady Sands is not located in North Carolina.,Shady Sands,New California Republic,North Carolina,1,1,0,1,1,cities,0,0,1
The city of Shepherd's Glen is located in Maine.,Shepherd's Glen,Maine,Maine,1,0,0,1,1,cities,1,0,0
The city of Shepherd's Glen is not located in Maine.,Shepherd's Glen,Maine,Maine,0,1,0,1,1,cities,1,0,0
The city of Shepherd's Glen is located in Lemoyne.,Shepherd's Glen,Maine,Lemoyne,0,0,0,1,1,cities,1,0,0
The city of Shepherd's Glen is not located in Lemoyne.,Shepherd's Glen,Maine,Lemoyne,1,1,0,1,1,cities,0,1,0
Silver Rock City is located in the United States.,Silver Rock City,the United States,the United States,1,0,0,1,1,cities,1,0,0
Silver Rock City is not located in the United States.,Silver Rock City,the United States,the United States,0,1,0,1,1,cities,1,0,0
Silver Rock City is located in Scotland.,Silver Rock City,the United States,Scotland,0,0,0,1,1,cities,1,0,0
Silver Rock City is not located in Scotland.,Silver Rock City,the United States,Scotland,1,1,0,1,1,cities,0,1,0
The city of Solitude is located in Haafingar Hold.,Solitude,Haafingar Hold,Haafingar Hold,1,0,0,1,1,cities,0,1,0
The city of Solitude is not located in Haafingar Hold.,Solitude,Haafingar Hold,Haafingar Hold,0,1,0,1,1,cities,0,0,1
The city of Solitude is located in Snezhnaya.,Solitude,Haafingar Hold,Snezhnaya,0,0,0,1,1,cities,0,1,0
The city of Solitude is not located in Snezhnaya.,Solitude,Haafingar Hold,Snezhnaya,1,1,0,1,1,cities,1,0,0
The city of South Town is located in the United States.,South Town,the United States,the United States,1,0,0,1,1,cities,1,0,0
The city of South Town is not located in the United States.,South Town,the United States,the United States,0,1,0,1,1,cities,0,1,0
The city of South Town is located in Calisota.,South Town,the United States,Calisota,0,0,0,1,1,cities,1,0,0
The city of South Town is not located in Calisota.,South Town,the United States,Calisota,1,1,0,1,1,cities,1,0,0
The city of Stadium of the Sacred Flame is located in Natlan.,Stadium of the Sacred Flame,Natlan,Natlan,1,0,0,1,1,cities,0,0,1
The city of Stadium of the Sacred Flame is not located in Natlan.,Stadium of the Sacred Flame,Natlan,Natlan,0,1,0,1,1,cities,0,0,1
The city of Stadium of the Sacred Flame is located in Sweden.,Stadium of the Sacred Flame,Natlan,Sweden,0,0,0,1,1,cities,0,0,1
The city of Stadium of the Sacred Flame is not located in Sweden.,Stadium of the Sacred Flame,Natlan,Sweden,1,1,0,1,1,cities,1,0,0
The city of Steelport is located in United States.,Steelport,United States,United States,1,0,0,1,1,cities,1,0,0
The city of Steelport is not located in United States.,Steelport,United States,United States,0,1,0,1,1,cities,1,0,0
The city of Steelport is located in Fontaine.,Steelport,United States,Fontaine,0,0,0,1,1,cities,0,1,0
The city of Steelport is not located in Fontaine.,Steelport,United States,Fontaine,1,1,0,1,1,cities,0,1,0
Sumeru City is located in Sumeru.,Sumeru City,Sumeru,Sumeru,1,0,0,1,1,cities,1,0,0
Sumeru City is not located in Sumeru.,Sumeru City,Sumeru,Sumeru,0,1,0,1,1,cities,1,0,0
Sumeru City is located in Kingdom of Loathing.,Sumeru City,Sumeru,Kingdom of Loathing,0,0,0,1,1,cities,0,1,0
Sumeru City is not located in Kingdom of Loathing.,Sumeru City,Sumeru,Kingdom of Loathing,1,1,0,1,1,cities,0,0,1
Sunset City is located in the United States.,Sunset City,the United States,the United States,1,0,0,1,1,cities,0,1,0
Sunset City is not located in the United States.,Sunset City,the United States,the United States,0,1,0,1,1,cities,0,1,0
Sunset City is located in Lemoyne.,Sunset City,the United States,Lemoyne,0,0,0,1,1,cities,0,1,0
Sunset City is not located in Lemoyne.,Sunset City,the United States,Lemoyne,1,1,0,1,1,cities,0,1,0
The city of Temple Gate is located in Arizona.,Temple Gate,Arizona,Arizona,1,0,0,1,1,cities,1,0,0
The city of Temple Gate is not located in Arizona.,Temple Gate,Arizona,Arizona,0,1,0,1,1,cities,1,0,0
The city of Temple Gate is located in India.,Temple Gate,Arizona,India,0,0,0,1,1,cities,1,0,0
The city of Temple Gate is not located in India.,Temple Gate,Arizona,India,1,1,0,1,1,cities,1,0,0
The city of Teufort is located in New Mexico.,Teufort,New Mexico,New Mexico,1,0,0,1,1,cities,0,0,1
The city of Teufort is not located in New Mexico.,Teufort,New Mexico,New Mexico,0,1,0,1,1,cities,0,1,0
The city of Teufort is located in The Lands Between.,Teufort,New Mexico,The Lands Between,0,0,0,1,1,cities,0,1,0
The city of Teufort is not located in The Lands Between.,Teufort,New Mexico,The Lands Between,1,1,0,1,1,cities,1,0,0
The city of Tristram is located in Kingdom of Khanduras.,Tristram,Kingdom of Khanduras,Kingdom of Khanduras,1,0,0,1,1,cities,1,0,0
The city of Tristram is not located in Kingdom of Khanduras.,Tristram,Kingdom of Khanduras,Kingdom of Khanduras,0,1,0,1,1,cities,0,0,1
The city of Tristram is located in North Carolina.,Tristram,Kingdom of Khanduras,North Carolina,0,0,0,1,1,cities,0,1,0
The city of Tristram is not located in North Carolina.,Tristram,Kingdom of Khanduras,North Carolina,1,1,0,1,1,cities,0,1,0
The city of Ventura Bay is located in California.,Ventura Bay,California,California,1,0,0,1,1,cities,1,0,0
The city of Ventura Bay is not located in California.,Ventura Bay,California,California,0,1,0,1,1,cities,1,0,0
The city of Ventura Bay is located in Lemoyne.,Ventura Bay,California,Lemoyne,0,0,0,1,1,cities,0,0,1
The city of Ventura Bay is not located in Lemoyne.,Ventura Bay,California,Lemoyne,1,1,0,1,1,cities,0,1,0
The city of Verdansk is located in Kastovia.,Verdansk,Kastovia,Kastovia,1,0,0,1,1,cities,1,0,0
The city of Verdansk is not located in Kastovia.,Verdansk,Kastovia,Kastovia,0,1,0,1,1,cities,1,0,0
The city of Verdansk is located in Kingdom of Loathing.,Verdansk,Kastovia,Kingdom of Loathing,0,0,0,1,1,cities,0,0,1
The city of Verdansk is not located in Kingdom of Loathing.,Verdansk,Kastovia,Kingdom of Loathing,1,1,0,1,1,cities,0,1,0
Vice City is located in Florida.,Vice City,Florida,Florida,1,0,0,1,1,cities,1,0,0
Vice City is not located in Florida.,Vice City,Florida,Florida,0,1,0,1,1,cities,0,1,0
Vice City is located in West Virginia.,Vice City,Florida,West Virginia,0,0,0,1,1,cities,1,0,0
Vice City is not located in West Virginia.,Vice City,Florida,West Virginia,1,1,0,1,1,cities,1,0,0
The city of Villedor is located in Europe.,Villedor,Europe,Europe,1,0,0,1,1,cities,0,0,1
The city of Villedor is not located in Europe.,Villedor,Europe,Europe,0,1,0,1,1,cities,0,0,1
The city of Villedor is located in California.,Villedor,Europe,California,0,0,0,1,1,cities,1,0,0
The city of Villedor is not located in California.,Villedor,Europe,California,1,1,0,1,1,cities,0,1,0
Vivec City is located in Vvardenfell.,Vivec City,Vvardenfell,Vvardenfell,1,0,0,1,1,cities,1,0,0
Vivec City is not located in Vvardenfell.,Vivec City,Vvardenfell,Vvardenfell,0,1,0,1,1,cities,1,0,0
Vivec City is located in Europe.,Vivec City,Vvardenfell,Europe,0,0,0,1,1,cities,0,0,1
Vivec City is not located in Europe.,Vivec City,Vvardenfell,Europe,1,1,0,1,1,cities,1,0,0
The city of Whiterun is located in Whiterun Hold.,Whiterun,Whiterun Hold,Whiterun Hold,1,0,0,1,1,cities,0,0,1
The city of Whiterun is not located in Whiterun Hold.,Whiterun,Whiterun Hold,Whiterun Hold,0,1,0,1,1,cities,1,0,0
The city of Whiterun is located in Kingdom of Khanduras.,Whiterun,Whiterun Hold,Kingdom of Khanduras,0,0,0,1,1,cities,1,0,0
The city of Whiterun is not located in Kingdom of Khanduras.,Whiterun,Whiterun Hold,Kingdom of Khanduras,1,1,0,1,1,cities,1,0,0
The city of Whittleton Creek is located in Vermont.,Whittleton Creek,Vermont,Vermont,1,0,0,1,1,cities,1,0,0
The city of Whittleton Creek is not located in Vermont.,Whittleton Creek,Vermont,Vermont,0,1,0,1,1,cities,0,0,1
The city of Whittleton Creek is located in The Lands Between.,Whittleton Creek,Vermont,The Lands Between,0,0,0,1,1,cities,1,0,0
The city of Whittleton Creek is not located in The Lands Between.,Whittleton Creek,Vermont,The Lands Between,1,1,0,1,1,cities,0,1,0
The city of Windhelm is located in Eastmarch Hold.,Windhelm,Eastmarch Hold,Eastmarch Hold,1,0,0,1,1,cities,1,0,0
The city of Windhelm is not located in Eastmarch Hold.,Windhelm,Eastmarch Hold,Eastmarch Hold,0,1,0,1,1,cities,0,1,0
The city of Windhelm is located in Indiana.,Windhelm,Eastmarch Hold,Indiana,0,0,0,1,1,cities,1,0,0
The city of Windhelm is not located in Indiana.,Windhelm,Eastmarch Hold,Indiana,1,1,0,1,1,cities,1,0,0
The city of Yaughton is located in England.,Yaughton,England,England,1,0,0,1,1,cities,1,0,0
The city of Yaughton is not located in England.,Yaughton,England,England,0,1,0,1,1,cities,1,0,0
The city of Yaughton is located in Whiterun Hold.,Yaughton,England,Whiterun Hold,0,0,0,1,1,cities,1,0,0
The city of Yaughton is not located in Whiterun Hold.,Yaughton,England,Whiterun Hold,1,1,0,1,1,cities,0,1,0
